128	132	127.44	133.33	133.78	132.67	126.33	138.44	138.67	142.89	137	137	135.78	133.78	131.78	127.67	128	126.33	126.33	126.78	128
129.78	130.78	129.11	134.44	133	135	126.78	137.56	139.22	142.33	137	137.44	134.78	134.11	132.56	127.44	127.78	126.11	126.89	127	129.78
128.67	129.22	130.44	133.22	132.78	145.44	130.22	136.33	139.33	142.22	136.67	135.67	134.89	133.78	131.22	126.89	126.89	126.11	126.33	126.44	128.67
129	131.11	130.89	133	133.11	148.44	148.11	137.11	139.44	143.33	137.67	137.56	135.56	134.11	131	128	128.56	126.44	125.56	125.78	129
130	131	129.89	132.22	130.78	129.56	143.44	139.89	138.44	142.44	138.67	137.33	135.67	133.78	131.89	128.22	128.44	126.44	126.22	127	130
128.67	131	129.22	131.89	133.56	113.89	133.56	140.44	139	143.22	137.44	136	135.44	134.11	131.67	127.89	129	125.67	125.56	127.44	128.67
128.56	131.22	130.33	131.78	144.33	134.22	133.11	139.78	138.22	142.22	136.78	136.78	135.33	133.56	131.78	128.33	129	124.56	125.44	125	128.56
127.33	130.78	129.33	134.22	146.33	148.44	135.11	140.11	138.11	142.56	137.33	137.33	135.78	133.78	131.33	126.56	128.78	126.67	125.11	127.22	127.33
128.67	130.89	130.33	131.11	125.78	141.22	133.22	139.67	138	140.67	136.11	136.44	134.67	134.78	130.44	126.22	129.56	125.89	125.11	127	128.67
128	131.44	130.33	132.33	106	134.56	133.56	139.56	138.11	141.89	136.44	137	134.11	134	131.44	128	128.44	126.67	125.67	126.56	128
128	131.11	128.11	139.22	130.56	132.11	135.11	139.22	138.11	140.89	135.89	136.89	136.56	133.78	131.11	128.56	127.89	126.22	125.56	125.89	128
127	132.33	127.33	146.11	147.33	137.11	134.78	139.22	138.11	142.11	136.89	135.67	135.22	133.78	131.89	128	128	125.89	126	126.44	127
128.22	130.33	127.11	142.44	146	136.33	134.89	139.56	137.56	141.11	138.67	137.11	135.44	134.22	131.67	128.11	128	126.56	124.89	126.11	128.22
128.56	130.56	126.89	114.22	136.22	137.33	135.33	138.44	139.33	142.22	138	137.44	135.22	134.67	131.33	128.11	127.78	126	125.89	127.11	128.56
127.11	130	132.22	102.67	131.78	136.33	134.44	140.11	138	142.67	138.22	137.22	136.33	134	130.11	128.56	126.56	126.78	126.22	127	127.11
129.11	131	137.56	120.89	133.11	136	134.89	139.78	139	142.33	138.22	136.56	136.11	134.56	132.11	125.78	128	126.67	125.44	126.89	129.11
129.56	130.33	143.89	144.22	134.44	135.33	134.56	140.11	138.44	144.44	138.33	136.89	135.89	134.67	131.11	128.44	126.78	126.89	126.11	127.33	129.56
129.78	130.67	137	148.44	133.56	135.56	135.11	141.33	137.56	141.89	138.44	136.89	135.56	134.67	131.22	127.89	127.33	127.33	126.22	126.22	129.78
127	130.44	116.56	142.33	134.22	135.22	134.78	141.33	138.44	144	138.89	136.78	135.78	134.67	131.89	126.89	126.78	127.33	126.56	127	127
128	130.78	101.56	129.78	134.44	135.78	134.67	139.11	138.56	143.89	137.56	137	135.44	134.67	131	130.44	127.22	126.67	124	126.67	128
129	137.89	116	130.67	132	136.22	135.89	141.22	138.67	143.67	137.33	137	136.22	135.11	131	130.22	126.78	125.89	125.33	126.56	129
129.89	144	133.56	131.89	131.56	135.33	134.33	139.11	137.67	144	137.33	136.89	135.89	135.11	131.78	128.11	126.22	124.89	123.78	126	129.89
127.22	138.67	144.67	132.67	133.44	135.11	134.44	142.11	139	143.89	138.44	138.22	136.56	133.78	131.11	128.33	127.11	125.33	124.78	125.56	127.22
126.22	116.33	138.33	133.56	134.22	136.22	135.89	140.11	138.78	144.78	137.89	137.56	135.22	134.78	131.11	128.56	126.67	126.89	127.56	125.78	126.22
128.89	104.11	125.33	132.11	134.67	135	135.11	139.56	139	143.33	138	136.78	133.44	135	131.11	127.44	127.22	123.78	126.11	126	128.89
143	120.56	126.67	133.33	132.44	135.44	134.22	140.56	140.22	143	138.56	137.44	135.89	133.78	132.33	128.89	127	126.22	125.11	127.67	143
136.89	144	127.11	133.89	133.78	135.33	135.89	141	139	143.89	138.33	136.56	135.11	133.56	131.67	128.11	126.44	125.44	126.78	125	136.89
106.78	137	128.33	133	133.89	136.22	134.67	141.33	139.89	142.67	139.22	138.11	134.56	135.11	132.44	128.56	127.78	126.44	125.22	122.67	106.78
110.78	128.11	128.56	133.33	133	134.33	136	140.56	138.56	143.56	137.78	137.33	133.11	134.56	131.56	128.44	127.56	127	126.67	131.44	110.78
137.89	130.44	128	132.89	132.44	136.11	135.67	140.22	138.89	142.78	138.67	138.22	134.78	134.67	131.89	127.56	128	126.22	126.22	142.22	137.89
147.22	132.11	128.78	133	133	135.78	135.22	140.67	139.33	142.33	137.67	137.67	133.78	133.33	131.44	128.33	127.33	126.44	125.11	111.67	147.22
125.44	131.33	129.33	133.22	133.33	137.22	135.44	141	138.89	142.22	137.89	136.89	136	133	131.67	128.89	127.56	126.22	133.56	104.89	125.44
129.89	130.89	127.44	132.78	132.78	136.56	135.11	138	140.11	143.78	138.44	136.44	134.89	133.78	131.33	129.33	128.67	124.89	142.56	120.22	129.89
130	130.11	127.78	132	133.56	136.44	134.78	141.44	139.11	143.78	138.56	137.22	135	133	133.11	128.44	128	123.33	111.89	138	130
129.22	131.44	128.67	132.67	133.67	136.78	134	139.89	139.11	144	139	138	134.89	133.22	133.11	127.56	128.78	132.11	105	131.67	129.22
128.33	131.11	130	132.67	133.33	137.33	133.78	140.67	139.56	144.33	138.11	137.11	134.89	133.78	132.22	128.11	127.78	144.56	111.11	123	128.33
128.67	130.33	129.44	133	133.89	135.78	133	138.89	139.22	143.22	138.44	137.33	134.89	134.11	133.56	127.89	127.56	138.11	118.78	125.56	128.67
129.11	130.89	129.44	132.44	134.44	136.78	135.22	139	138.89	142.33	137.67	137.33	134.11	133.78	132	127.44	124.44	105.44	140.44	126.11	129.11
130.78	130.44	129.11	133.89	133.78	137	136.44	140	139.22	144.33	139.56	137.78	133.78	134.11	131	127.67	142.78	107.44	129.22	126.22	130.78
129.78	130.89	128.33	133.22	134.44	136	134.78	138	139.56	144	138.44	137.22	134.78	132.56	131.67	129	141.67	119.33	125.78	126.56	129.78
128.89	129.11	128.89	132.67	134	136.67	133.78	139.44	139.67	142.89	138.22	137.44	135.44	133.78	131	125.78	112.22	139.89	126.67	126.33	128.89
129	129.44	128.44	132.56	133.78	136.33	135.33	141.11	139.11	143.33	138.67	137.44	136.22	132.56	133.44	140.78	107.56	133.44	126.22	125.11	129
129.33	131.11	129.11	132.44	133.89	134.56	134.67	140	139.67	143.11	137.44	136.89	136	133	133.44	147.22	112.78	122.22	125.22	127.22	129.33
